sample_name	cheese_outcome	collection_device	collection_timestamp	description	dna_extracted	elevation	elevation_units	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	geo_loc_name	inoculum_species	latitude	latitude_units	longitude	longitude_units	physical_specimen_location	physical_specimen_remaining	pma	qiita_study_id	sample_type	scientific_name	taxon_id
12366.2162	no_slits	centrifuge_tube	2015-07-20	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_milk	food metagenome	870726
12366.2165	no_slits	centrifuge_tube	2015-07-20	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_feed	food metagenome	870726
12366.2166	no_slits	centrifuge_tube	2015-07-20	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_feed	food metagenome	870726
12366.2169	no_slits	centrifuge_tube	2015-07-20	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_feed	food metagenome	870726
12366.2170	no_slits	centrifuge_tube	2015-07-20	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_feed	food metagenome	870726
12366.2173	no_slits	centrifuge_tube	2015-07-20	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_feed	food metagenome	870726
12366.2174	no_slits	centrifuge_tube	2015-07-20	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_feed	food metagenome	870726
12366.2177	no_slits	centrifuge_tube	2015-07-20	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Raw_milk	food metagenome	870726
12366.2178	no_slits	centrifuge_tube	2015-07-20	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Raw_milk	food metagenome	870726
12366.2181	no_slits	centrifuge_tube	2015-07-20	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Raw_milk	food metagenome	870726
12366.2182	no_slits	centrifuge_tube	2015-07-20	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Raw_milk	food metagenome	870726
12366.2185	no_slits	centrifuge_tube	2015-07-20	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_milk	food metagenome	870726
12366.2186	no_slits	centrifuge_tube	2015-07-20	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_milk	food metagenome	870726
12366.2189	no_slits	centrifuge_tube	2015-07-20	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Raw_milk	food metagenome	870726
12366.2190	no_slits	centrifuge_tube	2015-07-20	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Raw_milk	food metagenome	870726
12366.2193	no_slits	centrifuge_tube	2015-07-21	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_feed	food metagenome	870726
12366.2194	no_slits	centrifuge_tube	2015-07-21	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_feed	food metagenome	870726
12366.2197	no_slits	centrifuge_tube	2015-07-20	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_feed	food metagenome	870726
12366.2198	no_slits	centrifuge_tube	2015-07-20	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_feed	food metagenome	870726
12366.2201	no_slits	centrifuge_tube	2015-07-20	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Raw_milk	food metagenome	870726
12366.2202	no_slits	centrifuge_tube	2015-07-20	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Raw_milk	food metagenome	870726
12366.2205	no_slits	centrifuge_tube	2015-07-21	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_milk	food metagenome	870726
12366.2206	no_slits	centrifuge_tube	2015-07-21	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_milk	food metagenome	870726
12366.2209	no_slits	centrifuge_tube	2015-07-20	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_milk	food metagenome	870726
12366.2210	no_slits	centrifuge_tube	2015-07-20	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_milk	food metagenome	870726
12366.2213	no_slits	centrifuge_tube	2015-07-20	Cheese_0D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Cheese_0D	food metagenome	870726
12366.2214	no_slits	centrifuge_tube	2015-07-20	Cheese_0D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Cheese_0D	food metagenome	870726
12366.2217	no_slits	centrifuge_tube	2015-07-29	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_feed	food metagenome	870726
12366.2218	no_slits	centrifuge_tube	2015-07-29	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_feed	food metagenome	870726
12366.2221	no_slits	centrifuge_tube	2015-07-29	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_feed	food metagenome	870726
12366.2222	no_slits	centrifuge_tube	2015-07-29	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_feed	food metagenome	870726
12366.2225	no_slits	centrifuge_tube	2015-07-29	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_milk	food metagenome	870726
12366.2226	no_slits	centrifuge_tube	2015-07-29	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_milk	food metagenome	870726
12366.2229	no_slits	centrifuge_tube	2015-07-29	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Raw_milk	food metagenome	870726
12366.2230	no_slits	centrifuge_tube	2015-07-29	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Raw_milk	food metagenome	870726
12366.2233	no_slits	centrifuge_tube	2015-07-29	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_milk	food metagenome	870726
12366.2234	no_slits	centrifuge_tube	2015-07-29	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_milk	food metagenome	870726
12366.2237	no_slits	centrifuge_tube	2015-07-29	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_feed	food metagenome	870726
12366.2238	no_slits	centrifuge_tube	2015-07-29	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_feed	food metagenome	870726
12366.2241	no_slits	centrifuge_tube	2015-07-29	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Raw_milk	food metagenome	870726
12366.2242	no_slits	centrifuge_tube	2015-07-29	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Raw_milk	food metagenome	870726
12366.2245	no_slits	centrifuge_tube	2015-07-29	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Raw_milk	food metagenome	870726
12366.2246	no_slits	centrifuge_tube	2015-07-29	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Raw_milk	food metagenome	870726
12366.2249	no_slits	centrifuge_tube	2015-07-29	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Raw_milk	food metagenome	870726
12366.2250	no_slits	centrifuge_tube	2015-07-29	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Raw_milk	food metagenome	870726
12366.2253	no_slits	centrifuge_tube	2015-07-29	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_milk	food metagenome	870726
12366.2254	no_slits	centrifuge_tube	2015-07-29	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_milk	food metagenome	870726
12366.2257	no_slits	centrifuge_tube	2015-07-29	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_feed	food metagenome	870726
12366.2258	no_slits	centrifuge_tube	2015-07-29	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_feed	food metagenome	870726
12366.2261	no_slits	centrifuge_tube	2015-07-29	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_milk	food metagenome	870726
12366.2262	no_slits	centrifuge_tube	2015-07-29	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_milk	food metagenome	870726
12366.2265	no_slits	centrifuge_tube	2015-07-29	Cheese_0D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Cheese_0D	food metagenome	870726
12366.2266	no_slits	centrifuge_tube	2015-07-29	Cheese_0D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Cheese_0D	food metagenome	870726
12366.2277	no_slits	centrifuge_tube	2015-07-07	Cheese_30D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Cheese_30D	food metagenome	870726
12366.2278	no_slits	centrifuge_tube	2015-07-07	Cheese_30D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Cheese_30D	food metagenome	870726
12366.2281	slits	centrifuge_tube	2015-08-11	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_feed	food metagenome	870726
