152	gi|2165834218|emb|OV195924.1|	2697049	Severe acute respiratory syndrome coronavirus 2 genome assembly, chromosome: 1	0.006	52.8
152	gi|2112921802|emb|OU503052.1|	56036	Fraxinus pennsylvanica genome assembly, chromosome: 17	0.075	49.1
153	gi|1859661976|ref|NC_048798.1|	2587809	Klebsiella phage Marfa, complete genome	0.006	52.8
153	gi|959220006|emb|LN899824.1|	305	Ralstonia solanacearum genome assembly 9 genomes, chromosome : VI	0.006	52.8
153	gi|2165834218|emb|OV195924.1|	2697049	Severe acute respiratory syndrome coronavirus 2 genome assembly, chromosome: 1	0.006	52.8
153	gi|2112921802|emb|OU503052.1|	56036	Fraxinus pennsylvanica genome assembly, chromosome: 17	0.075	49.1
157	gi|1850793467|gb|MN964117.1|	10090	Mus musculus voucher MA364 mitochondrion, complete genome	2.56e-41	180
157	gi|1197988689|gb|KY018919.1|	10090	Mus musculus mitochondrion, complete genome	2.56e-41	180
157	gi|921325555|dbj|AP014941.1|	10090	Mus musculus mitochondrial DNA, complete sequence, clone: B82-2748-95	2.56e-41	180
157	gi|846388322|dbj|LC062084.1|	10090	Mus musculus mitochondrion DNA, including 12S rRNA, tRNA-Val, 16S rRNA, tRNA-Leu genes, complete sequence, sequence_id: (92..2715)_17	2.56e-41	180
157	gi|846388316|dbj|LC062083.1|	10090	Mus musculus mitochondrion DNA, including 12S rRNA, tRNA-Val, 16S rRNA, tRNA-Leu genes, complete sequence, sequence_id: (92..2715)_16	2.56e-41	180
159	gi|2018122278|ref|NC_053772.1|	2765380	Sarcopeltis skottsbergii voucher UC205704 mitochondrion, complete genome	7.36e-17	99.0
159	gi|239508683|gb|FJ895215.2|	56765	Uncultured marine bacterium clone ArtRif336-7-8F 16S ribosomal RNA gene, partial sequence	9.53e-16	95.3
159	gi|90404253|gb|DQ416510.1|	77133	Uncultured bacterium clone w3uc5 16S ribosomal RNA gene, partial sequence	9.53e-16	95.3
159	gi|208692455|gb|FJ203563.1|	77133	Uncultured bacterium clone SHFH635 16S ribosomal RNA gene, partial sequence	3.43e-15	93.5
159	gi|208692449|gb|FJ203557.1|	77133	Uncultured bacterium clone SHFH629 16S ribosomal RNA gene, partial sequence	3.43e-15	93.5
160	gi|1822059313|gb|CP045509.1|	58712	Salmonella enterica subsp. enterica serovar Anatum strain M-5360 chromosome M-5360, complete sequence	2.08e-07	67.6
160	gi|1822086532|gb|CP045516.1|	58712	Salmonella enterica subsp. enterica serovar Anatum strain Sal-4737 chromosome Sal-4737, complete sequence	2.69e-06	63.9
160	gi|1127895935|emb|LN899539.1|	38901	Anolis porcatus DNA containing partial HoxD11 gene, HoxD11-HoxD10 IGS and partial HoxD10 gene	2.69e-06	63.9
160	gi|1001621915|dbj|LC056366.1|	562	Escherichia coli plasmid pV139-b DNA, contig: V139-b_scaffold_8, strain: V139	2.69e-06	63.9
160	gi|1001621913|dbj|LC056364.1|	562	Escherichia coli plasmid pV139-b DNA, contig: V139-b_scaffold_5, strain: V139	2.69e-06	63.9
163	gi|395472617|gb|JX286320.1|	77133	Uncultured bacterium clone SW-4P1_A02 16S ribosomal RNA gene, partial sequence	0.002	54.7
164	gi|1022945677|gb|KU530219.1|	60169	Penicillium polonicum mitochondrion, complete genome	5.50e-43	185
164	gi|874509979|gb|KR952336.1|	229535	Penicillium nordicum strain UASWS BFE487 mitochondrion, partial genome	5.50e-43	185
164	gi|828349069|gb|KR952335.1|	5082	Penicillium roqueforti strain UASWS P1 mitochondrion, complete genome	5.50e-43	185
164	gi|733387274|gb|KP115844.1|	1585411	Eurotiomycetes DC376 small subunit ribosomal RNA gene, partial sequence; mitochondrial	5.50e-43	185
164	gi|2089711197|gb|MT647901.1|	5081	Penicillium sp. strain D2.13 small subunit ribosomal RNA gene, partial sequence; mitochondrial	5.50e-43	185
165	gi|1109495677|gb|KY280258.1|	77133	Uncultured bacterium clone CP_Otu5261 16S ribosomal RNA gene, partial sequence	5.50e-43	185
165	gi|1109491800|gb|KY276381.1|	77133	Uncultured bacterium clone CP_Otu962 16S ribosomal RNA gene, partial sequence	5.57e-33	152
165	gi|525315625|gb|KC967306.1|	70448	Ostreococcus tauri isolate RCC1561 mitochondrion, complete genome	5.57e-33	152
165	gi|525315581|gb|KC967305.1|	70448	Ostreococcus tauri isolate RCC1559 mitochondrion, complete genome	5.57e-33	152
165	gi|525315449|gb|KC967302.1|	70448	Ostreococcus tauri isolate RCC1118 mitochondrion, complete genome	5.57e-33	152
166	gi|156601981|gb|EF597073.1|	130191	Stephanocoenia michelinii isolate STM 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	1.98e-42	183
166	gi|156601980|gb|EF597072.1|	130191	Stephanocoenia michelinii isolate S_3 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	1.98e-42	183
166	gi|156601971|gb|EF597063.1|	465070	Hoplangia durotrix isolate HDU2 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	9.26e-36	161
166	gi|156601974|gb|EF597066.1|	214988	Siderastrea radians isolate Sr_2 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	2.00e-32	150
166	gi|156601973|gb|EF597065.1|	214988	Siderastrea radians isolate Sr_1 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	2.00e-32	150
167	gi|374304851|gb|JQ235887.1|	56765	Uncultured marine bacterium clone S82_97d09 16S ribosomal RNA gene, partial sequence	1.22e-24	124
167	gi|2018122278|ref|NC_053772.1|	2765380	Sarcopeltis skottsbergii voucher UC205704 mitochondrion, complete genome	7.31e-22	115
167	gi|2090995639|gb|MZ336081.1|	172969	Gracilaria changii mitochondrion, complete genome	2.63e-21	113
167	gi|1102131068|gb|KX687879.1|	42480	Gracilariophila oryzoides mitochondrion, complete genome	9.46e-21	111
167	gi|612408013|gb|KJ398162.1|	173468	Schimmelmannia schousboei mitochondrion, partial genome	9.46e-21	111
172	gi|1725909683|gb|MK905885.1|	2604440	Tringa guttifer mitochondrion, complete genome	5.50e-43	185
172	gi|1583107091|ref|NC_040990.1|	272047	Calidris ruficollis mitochondrion, complete genome	5.50e-43	185
172	gi|501418553|gb|KF041196.1|	272047	Calidris ruficollis 12S ribosomal RNA gene, partial sequence; mitochondrial	5.50e-43	185
172	gi|1261343941|gb|KY434065.1|	425635	Eurynorhynchus pygmeus mitochondrion, complete genome	5.53e-38	169
172	gi|501418545|gb|KF041188.1|	279938	Micropalama himantopus 12S ribosomal RNA gene, partial sequence; mitochondrial	5.53e-38	169
175	gi|2055839455|gb|MZ416299.1|	2849257	Clathria calla voucher BZ170 small subunit ribosomal RNA gene, partial sequence	2.56e-41	180
175	gi|2055839661|gb|MZ416505.1|	395610	Cliona schmidti voucher KY243 small subunit ribosomal RNA gene, partial sequence	1.19e-39	174
175	gi|511637241|gb|KC902380.1|	1325595	Acarnus innominatus voucher MNRJ15792 small subunit 18S ribosomal RNA gene, partial sequence	1.19e-39	174
175	gi|511636851|gb|KC901990.1|	1336810	Clathria bulbotoxa voucher MNRJ15715 small subunit 18S ribosomal RNA gene, partial sequence	1.19e-39	174
175	gi|2055839788|gb|MZ416632.1|	269049	Cliona celata voucher SBJ10 small subunit ribosomal RNA gene, partial sequence	1.54e-38	171
176	gi|612407936|gb|KJ398159.1|	218448	Ceramium japonicum mitochondrion, partial genome	4.43e-14	89.8
177	gi|1086928047|gb|KX427237.1|	1911547	Pterocladia robusta mitochondrion, complete genome	7.31e-22	115
177	gi|1086927999|gb|KX427235.1|	1911544	Pterocladia mexicana mitochondrion, complete genome	7.31e-22	115
177	gi|612407910|gb|KJ398158.1|	260499	Asparagopsis taxiformis strain CCAP 1341/1 mitochondrion, complete genome	9.53e-16	95.3
177	gi|1836274652|gb|MT117917.1|	31408	Pterocladia lucida mitochondrion, complete genome	1.23e-14	91.6
177	gi|208692461|gb|FJ203569.1|	77133	Uncultured bacterium clone SHFH642 16S ribosomal RNA gene, partial sequence	5.73e-13	86.1
179	gi|525526983|gb|KC111796.1|	1142133	Uncultured Microsporidium sp. clone UBN_Seattle10 18S ribosomal RNA gene, partial sequence	1.22e-19	108
179	gi|272477427|gb|FJ756109.1|	698179	Microsporidium sp. BPAR10 small subunit ribosomal RNA gene, partial sequence	2.65e-16	97.1
179	gi|272477339|gb|FJ756021.1|	698114	Microsporidium sp. BKES2 small subunit ribosomal RNA gene, partial sequence	2.65e-16	97.1
179	gi|272477422|gb|FJ756104.1|	698215	Microsporidium sp. BPAR7 small subunit ribosomal RNA gene, partial sequence	2.67e-11	80.5
179	gi|338777455|gb|JF960137.1|	1049365	Unikaryonidae sp. JI-2011 small subunit ribosomal RNA gene, partial sequence	0.006	52.8
180	gi|753170724|gb|KP231535.1|	227230	Pavona decussata mitochondrion, complete genome	2.56e-41	180
180	gi|385276514|gb|JQ347847.1|	154330	Pavona frondifera isolate Xuwen21 12S ribosomal RNA gene, partial sequence; mitochondrial	2.56e-41	180
180	gi|385276513|gb|JQ347846.1|	154326	Hydnophora exesa isolate Xuwen20 12S ribosomal RNA gene, partial sequence; mitochondrial	2.56e-41	180
180	gi|156601992|gb|EF597084.1|	465077	Gardineroseris planulata isolate GAR 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	2.56e-41	180
180	gi|156601991|gb|EF597083.1|	46726	Pavona varians isolate PV 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	2.56e-41	180
182	gi|302651828|gb|HM852507.1|	873095	Waminoa sp. AK-2010 clone Acoela-E5(single)-Favts 18S ribosomal RNA gene, partial sequence	5.50e-43	185
182	gi|198443837|gb|EU884385.1|	556298	Waminoa sp. 1 OB-2008 isolate ACOELA45_16Echi 18S ribosomal RNA gene, partial sequence	5.50e-43	185
182	gi|198443836|gb|EU884384.1|	556298	Waminoa sp. 1 OB-2008 isolate ACOELA45_15Echi 18S ribosomal RNA gene, partial sequence	5.50e-43	185
182	gi|198443835|gb|EU884383.1|	556298	Waminoa sp. 1 OB-2008 isolate ACOELA45_14Echi 18S ribosomal RNA gene, partial sequence	5.50e-43	185
182	gi|198443834|gb|EU884382.1|	556298	Waminoa sp. 1 OB-2008 isolate ACOELA45_13Echi 18S ribosomal RNA gene, partial sequence	5.50e-43	185
185	gi|156601884|gb|EF596976.1|	46731;46732	Pocillopora meandrina isolate PMB 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	1.19e-39	174
185	gi|139471344|gb|EF526303.1|	2759717	Pocillopora eydouxi mitochondrion, complete genome	1.19e-39	174
185	gi|157144281|ref|NC_009797.1|	46731	Pocillopora damicornis mitochondrion, complete genome	1.19e-39	174
185	gi|19401159|gb|AF333043.1|	46731	Pocillopora damicornis small subunit ribosomal RNA gene, partial sequence; mitochondrial gene for mitochondrial product	1.54e-38	171
185	gi|169809241|gb|EU400213.1|	46731	Pocillopora damicornis mitochondrion, complete genome	5.53e-38	169
186	gi|1859661976|ref|NC_048798.1|	2587809	Klebsiella phage Marfa, complete genome	3.48e-05	60.2
186	gi|2165836883|emb|OV197187.1|	2697049	Severe acute respiratory syndrome coronavirus 2 genome assembly, chromosome: 1	3.48e-05	60.2
186	gi|2165834218|emb|OV195924.1|	2697049	Severe acute respiratory syndrome coronavirus 2 genome assembly, chromosome: 1	3.48e-05	60.2
186	gi|1721134194|emb|LR698996.1|	1870985	Arabia massiliensis isolate MGYG-HGUT-02413 genome assembly, chromosome: 1	1.25e-04	58.4
186	gi|1509794377|gb|MH919296.1|	2420054	Chrysochromulina parva virophage Curly, complete genome	1.25e-04	58.4
189	gi|1859661976|ref|NC_048798.1|	2587809	Klebsiella phage Marfa, complete genome	3.48e-05	60.2
189	gi|2165836883|emb|OV197187.1|	2697049	Severe acute respiratory syndrome coronavirus 2 genome assembly, chromosome: 1	3.48e-05	60.2
189	gi|2165834218|emb|OV195924.1|	2697049	Severe acute respiratory syndrome coronavirus 2 genome assembly, chromosome: 1	3.48e-05	60.2
189	gi|1721134194|emb|LR698996.1|	1870985	Arabia massiliensis isolate MGYG-HGUT-02413 genome assembly, chromosome: 1	1.25e-04	58.4
189	gi|1509794377|gb|MH919296.1|	2420054	Chrysochromulina parva virophage Curly, complete genome	1.25e-04	58.4
190	gi|1859661976|ref|NC_048798.1|	2587809	Klebsiella phage Marfa, complete genome	3.48e-05	60.2
190	gi|2165836883|emb|OV197187.1|	2697049	Severe acute respiratory syndrome coronavirus 2 genome assembly, chromosome: 1	3.48e-05	60.2
190	gi|2165834218|emb|OV195924.1|	2697049	Severe acute respiratory syndrome coronavirus 2 genome assembly, chromosome: 1	3.48e-05	60.2
190	gi|1721134194|emb|LR698996.1|	1870985	Arabia massiliensis isolate MGYG-HGUT-02413 genome assembly, chromosome: 1	1.25e-04	58.4
190	gi|1509794377|gb|MH919296.1|	2420054	Chrysochromulina parva virophage Curly, complete genome	1.25e-04	58.4
193	gi|2090995639|gb|MZ336081.1|	172969	Gracilaria changii mitochondrion, complete genome	1.21e-29	141
193	gi|1197988020|gb|KY009863.1|	172969	Gracilaria changii mitochondrion, complete genome	5.61e-28	135
193	gi|1184800614|gb|KX980031.1|	172969	Gracilaria changii isolate GC2 mitochondrion, complete genome	5.61e-28	135
193	gi|2127868602|ref|NC_058677.1|	2783451	Crassiphycus crassissimus voucher #FG227 mitochondrion, complete genome	2.61e-26	130
193	gi|1102131068|gb|KX687879.1|	42480	Gracilariophila oryzoides mitochondrion, complete genome	4.37e-24	122
195	gi|1812635318|gb|MT112170.1|	2711280	Cephaloidophora sp. KCW-2020b isolate 1_2019.11.2 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence	1.56e-28	137
195	gi|291498010|gb|GU825643.1|	100272	Uncultured eukaryote clone AB3F14RJ10G05 18S ribosomal RNA gene, partial sequence	1.56e-28	137
195	gi|1073447800|gb|KX532721.1|	203449	Uncultured marine eukaryote clone o10.1k_19 18S ribosomal RNA gene, partial sequence	7.26e-27	132
195	gi|18025819|gb|AY046643.1|	100272	Uncultured eukaryote isolate CS_R003 18S ribosomal RNA gene, partial sequence	9.39e-26	128
195	gi|291496325|gb|GU823955.1|	100272	Uncultured eukaryote clone AB3F14RM1B09 18S ribosomal RNA gene, partial sequence	5.65e-23	119
197	gi|1509794377|gb|MH919296.1|	2420054	Chrysochromulina parva virophage Curly, complete genome	4.46e-09	73.1
197	gi|2166241331|dbj|LC662966.1|	2497634	Saccharospirillaceae bacterium ARSSAG-00001368 DNA, putative prophage region, clone: 00001368_pp6	1.61e-08	71.3
197	gi|2050660029|gb|CP074115.1|	40041	Streptococcus equi subsp. zooepidemicus strain ISU38408 chromosome, complete genome	1.61e-08	71.3
197	gi|2166246132|dbj|LC663124.1|	1869227	Bacterium ARSSAG-00002529 DNA, putative prophage region, clone: 00002529_pp1	2.08e-07	67.6
197	gi|2166243358|dbj|LC662984.1|	2026725	Chromatiales bacterium ARSSAG-00002116 DNA, putative prophage region, clone: 00002116_pp1	2.08e-07	67.6
198	gi|1050869392|gb|KX367659.1|	114243	Uncultured euryarchaeote clone 1755 16S ribosomal RNA gene, partial sequence	1.21e-29	141
198	gi|1032563694|gb|KX029490.1|	115547	Uncultured archaeon clone A_OTU_14 16S ribosomal RNA gene, partial sequence	1.21e-29	141
198	gi|765560225|gb|KP308726.1|	115547	Uncultured archaeon clone gwa2_scaffold_56945 genomic sequence	1.21e-29	141
198	gi|766541370|emb|LN776125.1|	115547	Uncultured archaeon partial 16S rRNA gene, isolate OTU_16077	1.21e-29	141
198	gi|393009525|gb|JX021824.1|	114243	Uncultured euryarchaeote clone OTU_340_915_195 16S ribosomal RNA gene, partial sequence	1.21e-29	141
200	gi|612408062|gb|KJ398164.1|	42024	Sebdenia flabellata mitochondrion, partial genome	9.53e-16	95.3
200	gi|2091526678|ref|NC_057487.1|	194517	Polyopes lancifolius mitochondrion, complete genome	3.43e-15	93.5
200	gi|1963914052|emb|LR990339.1|	987985	Mythimna impura genome assembly, chromosome: Z	0.006	52.8
204	gi|293630625|gb|GU324030.1|	748613	Dothideomycetes sp. TRN 122 small subunit ribosomal RNA gene, partial sequence; mitochondrial	5.50e-43	185
204	gi|291419528|gb|GU561844.1|	91943	Hortaea werneckii strain CBS 708.76 small subunit ribosomal RNA gene, partial sequence; mitochondrial	5.50e-43	185
204	gi|293630628|gb|GU324033.1|	748616	Dothideomycetes sp. TRN 129 small subunit ribosomal RNA gene, partial sequence; mitochondrial	1.19e-39	174
204	gi|282848664|gb|GU250426.1|	702019	Arthrocatena tenebrio strain CCFEE 5413 12S ribosomal RNA gene, partial sequence; mitochondrial	3.33e-35	159
204	gi|1383780310|gb|MH259122.1|	1756098	Capnodiales sp. isolate L2177 small subunit ribosomal RNA gene, partial sequence; mitochondrial	1.20e-34	158
206	gi|1109494822|gb|KY279403.1|	77133	Uncultured bacterium clone CP_Otu4312 16S ribosomal RNA gene, partial sequence	2.03e-22	117
206	gi|37591004|dbj|AB107839.1|	115547	Uncultured archaeon gene for 16S ribosomal RNA, partial sequence, clone:SJ-6	2.03e-22	117
206	gi|42601992|gb|AY454704.1|	29281	Uncultured crenarchaeote clone D_D02 16S ribosomal RNA gene, partial sequence	9.46e-21	111
206	gi|261854359|gb|GU055838.1|	115547	Uncultured archaeon clone Sto-0_6-rtA03 16S ribosomal RNA gene, partial sequence	3.40e-20	110
206	gi|1293661006|gb|MG639715.1|	198431	Uncultured prokaryote clone OTU2265 16S ribosomal RNA gene, partial sequence	1.22e-19	108
213	gi|1770790577|gb|MN485891.1|	360988	Sinularia maxima isolate 0001-Sm mitochondrion, complete genome	2.57e-36	163
213	gi|1714605086|ref|NC_044122.1|	668398	Sinularia ceramensis mitochondrion, complete genome	2.57e-36	163
213	gi|1167504747|gb|KY462727.1|	1853551	Sinularia cf. cruciata GS-2016 mitochondrion, complete genome	2.57e-36	163
213	gi|2190897095|gb|OL616277.1|	1351885	Sinularia wanannensis mitochondrion, complete genome	2.57e-36	163
213	gi|2190897080|gb|OL616276.1|	668497	Sinularia slieringsi mitochondrion, complete genome	2.57e-36	163
217	gi|687237658|emb|LK406886.1|	57078	Dicrocoelium dendriticum genome assembly D_dendriticum_Leon_v1_0_4, scaffold DDEL_scaffold0013424	1.61e-08	71.3
218	gi|1591473879|gb|MH308002.1|	51823	Amplexidiscus fenestrafer isolate NOR1 mitochondrion, complete genome	5.50e-43	185
218	gi|937352210|gb|KP315997.1|	51823	Amplexidiscus fenestrafer small subunit ribosomal RNA gene, partial sequence; mitochondrial	5.50e-43	185
218	gi|937352197|gb|KP315985.1|	1735186	Rhodactis sp. BN-2014d small subunit ribosomal RNA gene, partial sequence; mitochondrial	5.50e-43	185
218	gi|937352196|gb|KP315984.1|	1735185	Rhodactis sp. BN-2014c small subunit ribosomal RNA gene, partial sequence; mitochondrial	5.50e-43	185
218	gi|937352195|gb|KP315983.1|	1735184	Rhodactis sp. BN-2014b small subunit ribosomal RNA gene, partial sequence; mitochondrial	5.50e-43	185
219	gi|1822059313|gb|CP045509.1|	58712	Salmonella enterica subsp. enterica serovar Anatum strain M-5360 chromosome M-5360, complete sequence	2.08e-07	67.6
219	gi|1822086532|gb|CP045516.1|	58712	Salmonella enterica subsp. enterica serovar Anatum strain Sal-4737 chromosome Sal-4737, complete sequence	2.69e-06	63.9
219	gi|1127895935|emb|LN899539.1|	38901	Anolis porcatus DNA containing partial HoxD11 gene, HoxD11-HoxD10 IGS and partial HoxD10 gene	2.69e-06	63.9
219	gi|1001621915|dbj|LC056366.1|	562	Escherichia coli plasmid pV139-b DNA, contig: V139-b_scaffold_8, strain: V139	2.69e-06	63.9
219	gi|1001621913|dbj|LC056364.1|	562	Escherichia coli plasmid pV139-b DNA, contig: V139-b_scaffold_5, strain: V139	2.69e-06	63.9
220	gi|373860641|gb|HQ865571.1|	100272	Uncultured eukaryote clone SGSF840 18S ribosomal RNA gene, partial sequence	7.31e-22	115
220	gi|262357791|gb|GU072292.1|	100272	Uncultured eukaryote clone GPS3H12 18S small subunit ribosomal RNA gene, partial sequence	7.31e-22	115
220	gi|262357783|gb|GU072284.1|	100272	Uncultured eukaryote clone GPS3H1 18S small subunit ribosomal RNA gene, partial sequence	7.31e-22	115
220	gi|262357598|gb|GU072099.1|	100272	Uncultured eukaryote clone G513C3 18S small subunit ribosomal RNA gene, partial sequence	3.40e-20	110
220	gi|133778651|dbj|AB275103.1|	100272	Uncultured eukaryote gene for SSU rRNA, partial sequence, clone: CYSGM-20	3.40e-20	110
221	gi|208692455|gb|FJ203563.1|	77133	Uncultured bacterium clone SHFH635 16S ribosomal RNA gene, partial sequence	1.22e-19	108
221	gi|208692449|gb|FJ203557.1|	77133	Uncultured bacterium clone SHFH629 16S ribosomal RNA gene, partial sequence	1.22e-19	108
221	gi|208692412|gb|FJ203520.1|	77133	Uncultured bacterium clone SHFH591 16S ribosomal RNA gene, partial sequence	1.22e-19	108
221	gi|208692410|gb|FJ203518.1|	77133	Uncultured bacterium clone SHFH589 16S ribosomal RNA gene, partial sequence	1.22e-19	108
221	gi|1086927927|gb|KX427232.1|	317102	Gelidium sclerophyllum mitochondrion, complete genome	4.40e-19	106
225	gi|1835927671|gb|MT211882.1|	35170	Corallina officinalis mitochondrion, complete genome	9.46e-21	111
225	gi|1835927647|gb|MT211881.1|	35170	Corallina officinalis mitochondrion, complete genome	9.46e-21	111
225	gi|1835927695|gb|MT211883.1|	35170	Corallina officinalis mitochondrion, complete genome	4.40e-19	106
225	gi|1610634427|ref|NC_041635.1|	2547422	Corallina ferreyrae voucher UC1404138 mitochondrion, complete genome	4.40e-19	106
225	gi|1590781934|gb|MK408747.1|	2547422	Corallina ferreyrae mitochondrion, complete genome	4.40e-19	106
226	gi|1827288932|gb|MN688985.1|	498486	Favites pentagona isolate D36 mitochondrion, complete genome	1.98e-42	183
226	gi|1179695415|gb|KY247139.1|	498486	Favites pentagona mitochondrion, complete genome	1.98e-42	183
226	gi|1693293402|ref|NC_042795.1|	154326	Hydnophora exesa voucher 6044 mitochondrion, complete genome	9.20e-41	178
226	gi|1237938498|gb|KY094479.1|	126655	Favites abdita voucher 596 mitochondrion, complete genome	9.20e-41	178
226	gi|156601908|gb|EF597000.1|	46740	Hydnophora rigida isolate HYD 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	9.20e-41	178
228	gi|2032037277|gb|MT576637.1|	371654	Psammocora nierstraszi voucher D17 mitochondrion, complete genome	1.98e-42	183
228	gi|334689865|gb|JF825140.1|	1036011	Polycyathus sp. MFL-2011 mitochondrion, complete genome	9.20e-41	178
228	gi|156601902|gb|EF596994.1|	465053	Herpolitha sp. HER 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	9.20e-41	178
228	gi|156601901|gb|EF596993.1|	465052	Polyphyllia sp. POL 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	9.20e-41	178
228	gi|156601900|gb|EF596992.1|	465050	Coscinaraea sp. COS 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	9.20e-41	178
229	gi|1526693348|ref|NC_039980.1|	231755	Neogoniolithon spectabile mitochondrion, complete genome	9.59e-11	78.7
229	gi|1510251602|gb|MH281624.1|	231755	Neogoniolithon spectabile mitochondrion, complete genome	9.59e-11	78.7
229	gi|1086927927|gb|KX427232.1|	317102	Gelidium sclerophyllum mitochondrion, complete genome	4.46e-09	73.1
229	gi|1086927830|gb|KX427228.1|	1911538	Gelidium arborescens mitochondrion, complete genome	5.77e-08	69.4
229	gi|545482527|gb|KF290995.1|	37200	Gelidium elegans mitochondrion, complete genome	5.77e-08	69.4
231	gi|1822059313|gb|CP045509.1|	58712	Salmonella enterica subsp. enterica serovar Anatum strain M-5360 chromosome M-5360, complete sequence	2.08e-07	67.6
231	gi|1822086532|gb|CP045516.1|	58712	Salmonella enterica subsp. enterica serovar Anatum strain Sal-4737 chromosome Sal-4737, complete sequence	2.69e-06	63.9
231	gi|1127895935|emb|LN899539.1|	38901	Anolis porcatus DNA containing partial HoxD11 gene, HoxD11-HoxD10 IGS and partial HoxD10 gene	2.69e-06	63.9
231	gi|1001621915|dbj|LC056366.1|	562	Escherichia coli plasmid pV139-b DNA, contig: V139-b_scaffold_8, strain: V139	2.69e-06	63.9
231	gi|1001621913|dbj|LC056364.1|	562	Escherichia coli plasmid pV139-b DNA, contig: V139-b_scaffold_5, strain: V139	2.69e-06	63.9
233	gi|1234141591|gb|KX622153.1|	1368214	Spirastrella cunctatrix voucher TAU_ Po.25510 18S ribosomal RNA gene, partial sequence	5.50e-43	185
233	gi|1249141509|gb|KX866795.1|	76786	Cliona viridis voucher Po.25908 18S ribosomal RNA gene, partial sequence	5.50e-43	185
233	gi|1249141498|gb|KX866784.1|	1368214	Spirastrella cunctatrix voucher Po.25527 18S ribosomal RNA gene, partial sequence	5.50e-43	185
233	gi|1201376624|gb|KY947258.1|	295237	Spheciospongia vesparium voucher MT16.2015 18S ribosomal RNA gene, partial sequence	5.50e-43	185
233	gi|1190354038|gb|KX894476.1|	2231578	Spheciospongia sp. DTTH-2018 voucher SPV 18S ribosomal RNA gene, partial sequence	5.50e-43	185
235	gi|1012160747|gb|KT952708.1|	77133	Uncultured bacterium clone AN2_E04 16S ribosomal RNA gene, partial sequence	2.57e-36	163
235	gi|2127868602|ref|NC_058677.1|	2783451	Crassiphycus crassissimus voucher #FG227 mitochondrion, complete genome	1.23e-14	91.6
236	gi|1510251524|gb|MH281621.1|	1940749	Lithothamnion sp. mitochondrion, complete genome	1.57e-23	121
236	gi|1771665839|gb|MN630842.1|	1911079	Methylocystis sp. strain LM28 16S ribosomal RNA gene, partial sequence	7.47e-07	65.8
236	gi|939596172|gb|KR849095.1|	77133	Uncultured bacterium clone OTU_17811 16S ribosomal RNA gene, partial sequence	3.48e-05	60.2
236	gi|2163808695|emb|LR981693.1|	77133	uncultured bacterium partial 16S rRNA gene	3.48e-05	60.2
236	gi|2163803084|emb|LR976494.1|	77133	uncultured bacterium partial 16S rRNA gene	3.48e-05	60.2
237	gi|229614739|gb|FJ225737.1|	241713	Cyphellophora laciniata isolate CBS 190.61 small subunit ribosomal RNA gene, partial sequence; mitochondrial	1.19e-39	174
237	gi|573004065|gb|KF264702.1|	1445007	Kaernefia kaernefeltii isolate SK919 12S small subunit ribosomal RNA gene, partial sequence	5.61e-28	135
237	gi|573004063|gb|KF264700.1|	1445006;1445007	Kaernefia gilfillaniorum isolate SK253 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	5.61e-28	135
237	gi|573004062|gb|KF264699.1|	1445004	Kaernefia albocrenulata isolate SK246 12S small subunit ribosomal RNA gene, partial sequence	5.61e-28	135
237	gi|573004061|gb|KF264698.1|	1445004	Kaernefia albocrenulata isolate SK245 12S small subunit ribosomal RNA gene, partial sequence	2.61e-26	130
240	gi|1859661976|ref|NC_048798.1|	2587809	Klebsiella phage Marfa, complete genome	1.25e-04	58.4
240	gi|2165836883|emb|OV197187.1|	2697049	Severe acute respiratory syndrome coronavirus 2 genome assembly, chromosome: 1	1.25e-04	58.4
240	gi|2165834218|emb|OV195924.1|	2697049	Severe acute respiratory syndrome coronavirus 2 genome assembly, chromosome: 1	1.25e-04	58.4
240	gi|1721134194|emb|LR698996.1|	1870985	Arabia massiliensis isolate MGYG-HGUT-02413 genome assembly, chromosome: 1	4.50e-04	56.5
240	gi|1509794377|gb|MH919296.1|	2420054	Chrysochromulina parva virophage Curly, complete genome	4.50e-04	56.5
241	gi|1850793467|gb|MN964117.1|	10090	Mus musculus voucher MA364 mitochondrion, complete genome	2.56e-41	180
241	gi|1197988689|gb|KY018919.1|	10090	Mus musculus mitochondrion, complete genome	2.56e-41	180
